,site1,site2,value
5614,"('เพ็ญ', 'อุดรธานี')","('เมืองอุดรธานี', 'อุดรธานี')",1
5615,"('เพ็ญ', 'อุดรธานี')","('กุดจับ', 'อุดรธานี')",1
5616,"('เพ็ญ', 'อุดรธานี')","('หนองหาน', 'อุดรธานี')",1
5617,"('เพ็ญ', 'อุดรธานี')","('ทุ่งฝน', 'อุดรธานี')",1
5618,"('เพ็ญ', 'อุดรธานี')","('บ้านดุง', 'อุดรธานี')",1
5619,"('เพ็ญ', 'อุดรธานี')","('บ้านผือ', 'อุดรธานี')",1
5620,"('เพ็ญ', 'อุดรธานี')","('เพ็ญ', 'อุดรธานี')",1
5621,"('เพ็ญ', 'อุดรธานี')","('สร้างคอม', 'อุดรธานี')",1
5622,"('เพ็ญ', 'อุดรธานี')","('พิบูลย์รักษ์', 'อุดรธานี')",1
5623,"('เพ็ญ', 'อุดรธานี')","('เมืองหนองคาย', 'หนองคาย')",1
5624,"('เพ็ญ', 'อุดรธานี')","('โพนพิสัย', 'หนองคาย')",1
5625,"('เพ็ญ', 'อุดรธานี')","('สระใคร', 'หนองคาย')",1
5626,"('สร้างคอม', 'อุดรธานี')","('บ้านดุง', 'อุดรธานี')",1
5627,"('สร้างคอม', 'อุดรธานี')","('เพ็ญ', 'อุดรธานี')",1
5628,"('สร้างคอม', 'อุดรธานี')","('สร้างคอม', 'อุดรธานี')",1
5629,"('สร้างคอม', 'อุดรธานี')","('เมืองหนองคาย', 'หนองคาย')",1
5630,"('สร้างคอม', 'อุดรธานี')","('โพนพิสัย', 'หนองคาย')",1
5631,"('หนองแสง', 'อุดรธานี')","('โนนสัง', 'หนองบัวลำภู')",1
5632,"('หนองแสง', 'อุดรธานี')","('เขาสวนกวาง', 'ขอนแก่น')",1
5633,"('หนองแสง', 'อุดรธานี')","('เมืองอุดรธานี', 'อุดรธานี')",1
5634,"('หนองแสง', 'อุดรธานี')","('หนองวัวซอ', 'อุดรธานี')",1
5635,"('หนองแสง', 'อุดรธานี')","('กุมภวาปี', 'อุดรธานี')",1
5636,"('หนองแสง', 'อุดรธานี')","('โนนสะอาด', 'อุดรธานี')",1
5637,"('หนองแสง', 'อุดรธานี')","('หนองแสง', 'อุดรธานี')",1
5638,"('หนองแสง', 'อุดรธานี')","('ประจักษ์ศิลปาคม', 'อุดรธานี')",1
5639,"('นายูง', 'อุดรธานี')","('บ้านผือ', 'อุดรธานี')",1
5640,"('นายูง', 'อุดรธานี')","('น้ำโสม', 'อุดรธานี')",1
5641,"('นายูง', 'อุดรธานี')","('นายูง', 'อุดรธานี')",1
5642,"('นายูง', 'อุดรธานี')","('สังคม', 'หนองคาย')",1
5643,"('นายูง', 'อุดรธานี')","('ปากชม', 'เลย')",1
5644,"('พิบูลย์รักษ์', 'อุดรธานี')","('เมืองอุดรธานี', 'อุดรธานี')",1
5645,"('พิบูลย์รักษ์', 'อุดรธานี')","('หนองหาน', 'อุดรธานี')",1
5646,"('พิบูลย์รักษ์', 'อุดรธานี')","('ทุ่งฝน', 'อุดรธานี')",1
5647,"('พิบูลย์รักษ์', 'อุดรธานี')","('บ้านดุง', 'อุดรธานี')",1
5648,"('พิบูลย์รักษ์', 'อุดรธานี')","('เพ็ญ', 'อุดรธานี')",1
5649,"('พิบูลย์รักษ์', 'อุดรธานี')","('พิบูลย์รักษ์', 'อุดรธานี')",1
5650,"('เสิงสาง', 'นครราชสีมา')","('ตาพระยา', 'สระแก้ว')",1
5651,"('เสิงสาง', 'นครราชสีมา')","('วัฒนานคร', 'สระแก้ว')",1
5652,"('เสิงสาง', 'นครราชสีมา')","('ครบุรี', 'นครราชสีมา')",1
5653,"('เสิงสาง', 'นครราชสีมา')","('นางรอง', 'บุรีรัมย์')",1
5654,"('เสิงสาง', 'นครราชสีมา')","('เสิงสาง', 'นครราชสีมา')",1
5655,"('เสิงสาง', 'นครราชสีมา')","('หนองบุญมาก', 'นครราชสีมา')",1
5656,"('เสิงสาง', 'นครราชสีมา')","('หนองกี่', 'บุรีรัมย์')",1
5657,"('เสิงสาง', 'นครราชสีมา')","('ปะคำ', 'บุรีรัมย์')",1
5658,"('เสิงสาง', 'นครราชสีมา')","('โนนสุวรรณ', 'บุรีรัมย์')",1
5659,"('เสิงสาง', 'นครราชสีมา')","('โนนดินแดง', 'บุรีรัมย์')",1
5660,"('คง', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
5661,"('คง', 'นครราชสีมา')","('จัตุรัส', 'ชัยภูมิ')",1
5662,"('คง', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
5663,"('คง', 'นครราชสีมา')","('บ้านเหลื่อม', 'นครราชสีมา')",1
5664,"('คง', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
5665,"('คง', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
5666,"('คง', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
5667,"('คง', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
5668,"('คง', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
5669,"('คง', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
5670,"('คง', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
5671,"('คง', 'นครราชสีมา')","('เนินสง่า', 'ชัยภูมิ')",1
5672,"('นาแห้ว', 'เลย')","('นครไทย', 'พิษณุโลก')",1
5673,"('นาแห้ว', 'เลย')","('ชาติตระการ', 'พิษณุโลก')",1
5674,"('นาแห้ว', 'เลย')","('น้ำปาด', 'อุตรดิตถ์')",1
5675,"('นาแห้ว', 'เลย')","('นาแห้ว', 'เลย')",1
5676,"('นาแห้ว', 'เลย')","('ด่านซ้าย', 'เลย')",1
5677,"('บ้านเหลื่อม', 'นครราชสีมา')","('เมืองชัยภูมิ', 'ชัยภูมิ')",1
5678,"('บ้านเหลื่อม', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
5679,"('บ้านเหลื่อม', 'นครราชสีมา')","('บ้านเหลื่อม', 'นครราชสีมา')",1
5680,"('บ้านเหลื่อม', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
5681,"('บ้านเหลื่อม', 'นครราชสีมา')","('แก้งสนามนาง', 'นครราชสีมา')",1
5682,"('บ้านเหลื่อม', 'นครราชสีมา')","('เนินสง่า', 'ชัยภูมิ')",1
5683,"('จักราช', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
5684,"('จักราช', 'นครราชสีมา')","('ห้วยแถลง', 'นครราชสีมา')",1
5685,"('จักราช', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
5686,"('จักราช', 'นครราชสีมา')","('โชคชัย', 'นครราชสีมา')",1
5687,"('จักราช', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
5688,"('จักราช', 'นครราชสีมา')","('หนองหงส์', 'บุรีรัมย์')",1
5689,"('จักราช', 'นครราชสีมา')","('หนองบุญมาก', 'นครราชสีมา')",1
5690,"('จักราช', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
5691,"('จักราช', 'นครราชสีมา')","('หนองกี่', 'บุรีรัมย์')",1
5692,"('ภูเรือ', 'เลย')","('ภูเรือ', 'เลย')",1
5693,"('ภูเรือ', 'เลย')","('ท่าลี่', 'เลย')",1
5694,"('ภูเรือ', 'เลย')","('วังสะพุง', 'เลย')",1
5695,"('ภูเรือ', 'เลย')","('เมืองเลย', 'เลย')",1
5696,"('ภูเรือ', 'เลย')","('ด่านซ้าย', 'เลย')",1
5697,"('ท่าลี่', 'เลย')","('ภูเรือ', 'เลย')",1
5698,"('ท่าลี่', 'เลย')","('ท่าลี่', 'เลย')",1
5699,"('ท่าลี่', 'เลย')","('เมืองเลย', 'เลย')",1
5700,"('ท่าลี่', 'เลย')","('เชียงคาน', 'เลย')",1
5701,"('ท่าลี่', 'เลย')","('ด่านซ้าย', 'เลย')",1
5702,"('วังสะพุง', 'เลย')","('หล่มเก่า', 'เพชรบูรณ์')",1
5703,"('วังสะพุง', 'เลย')","('นาวัง', 'หนองบัวลำภู')",1
5704,"('วังสะพุง', 'เลย')","('ภูเรือ', 'เลย')",1
5705,"('วังสะพุง', 'เลย')","('วังสะพุง', 'เลย')",1
5706,"('วังสะพุง', 'เลย')","('ภูหลวง', 'เลย')",1
5707,"('วังสะพุง', 'เลย')","('ผาขาว', 'เลย')",1
5708,"('วังสะพุง', 'เลย')","('เอราวัณ', 'เลย')",1
5709,"('วังสะพุง', 'เลย')","('หนองหิน', 'เลย')",1
5710,"('วังสะพุง', 'เลย')","('เมืองเลย', 'เลย')",1
5711,"('วังสะพุง', 'เลย')","('นาด้วง', 'เลย')",1
5712,"('วังสะพุง', 'เลย')","('ด่านซ้าย', 'เลย')",1
5713,"('ภูกระดึง', 'เลย')","('น้ำหนาว', 'เพชรบูรณ์')",1
5714,"('ภูกระดึง', 'เลย')","('ศรีบุญเรือง', 'หนองบัวลำภู')",1
5715,"('ภูกระดึง', 'เลย')","('ชุมแพ', 'ขอนแก่น')",1
5716,"('ภูกระดึง', 'เลย')","('สีชมพู', 'ขอนแก่น')",1
5717,"('ภูกระดึง', 'เลย')","('ภูผาม่าน', 'ขอนแก่น')",1
5718,"('ภูกระดึง', 'เลย')","('ภูกระดึง', 'เลย')",1
5719,"('ภูกระดึง', 'เลย')","('ภูหลวง', 'เลย')",1
5720,"('ภูกระดึง', 'เลย')","('ผาขาว', 'เลย')",1
5721,"('ภูกระดึง', 'เลย')","('หนองหิน', 'เลย')",1
5722,"('ภูหลวง', 'เลย')","('หล่มสัก', 'เพชรบูรณ์')",1
5723,"('ภูหลวง', 'เลย')","('หล่มเก่า', 'เพชรบูรณ์')",1
5724,"('ภูหลวง', 'เลย')","('น้ำหนาว', 'เพชรบูรณ์')",1
5725,"('ภูหลวง', 'เลย')","('วังสะพุง', 'เลย')",1
5726,"('ภูหลวง', 'เลย')","('ภูกระดึง', 'เลย')",1
5727,"('ภูหลวง', 'เลย')","('ภูหลวง', 'เลย')",1
5728,"('ภูหลวง', 'เลย')","('หนองหิน', 'เลย')",1
5729,"('ภูหลวง', 'เลย')","('ด่านซ้าย', 'เลย')",1
5730,"('ผาขาว', 'เลย')","('นากลาง', 'หนองบัวลำภู')",1
5731,"('ผาขาว', 'เลย')","('ศรีบุญเรือง', 'หนองบัวลำภู')",1
5732,"('ผาขาว', 'เลย')","('วังสะพุง', 'เลย')",1
5733,"('ผาขาว', 'เลย')","('ภูกระดึง', 'เลย')",1
5734,"('ผาขาว', 'เลย')","('ผาขาว', 'เลย')",1
5735,"('ผาขาว', 'เลย')","('เอราวัณ', 'เลย')",1
5736,"('ผาขาว', 'เลย')","('หนองหิน', 'เลย')",1
5737,"('เอราวัณ', 'เลย')","('นากลาง', 'หนองบัวลำภู')",1
5738,"('เอราวัณ', 'เลย')","('ศรีบุญเรือง', 'หนองบัวลำภู')",1
5739,"('เอราวัณ', 'เลย')","('สุวรรณคูหา', 'หนองบัวลำภู')",1
5740,"('เอราวัณ', 'เลย')","('นาวัง', 'หนองบัวลำภู')",1
5741,"('เอราวัณ', 'เลย')","('วังสะพุง', 'เลย')",1
5742,"('เอราวัณ', 'เลย')","('ผาขาว', 'เลย')",1
5743,"('เอราวัณ', 'เลย')","('เอราวัณ', 'เลย')",1
5744,"('เอราวัณ', 'เลย')","('หนองหิน', 'เลย')",1
5745,"('เอราวัณ', 'เลย')","('เมืองเลย', 'เลย')",1
5746,"('เอราวัณ', 'เลย')","('นาด้วง', 'เลย')",1
5747,"('โชคชัย', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
5748,"('โชคชัย', 'นครราชสีมา')","('ครบุรี', 'นครราชสีมา')",1
5749,"('โชคชัย', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
5750,"('โชคชัย', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
5751,"('โชคชัย', 'นครราชสีมา')","('โชคชัย', 'นครราชสีมา')",1
5752,"('โชคชัย', 'นครราชสีมา')","('หนองบุญมาก', 'นครราชสีมา')",1
5753,"('โชคชัย', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
5754,"('ด่านขุนทด', 'นครราชสีมา')","('ลำสนธิ', 'ลพบุรี')",1
5755,"('ด่านขุนทด', 'นครราชสีมา')","('มวกเหล็ก', 'สระบุรี')",1
5756,"('ด่านขุนทด', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
5757,"('ด่านขุนทด', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
5758,"('ด่านขุนทด', 'นครราชสีมา')","('จัตุรัส', 'ชัยภูมิ')",1
5759,"('ด่านขุนทด', 'นครราชสีมา')","('บำเหน็จณรงค์', 'ชัยภูมิ')",1
5760,"('ด่านขุนทด', 'นครราชสีมา')","('เทพสถิต', 'ชัยภูมิ')",1
5761,"('ด่านขุนทด', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
5762,"('ด่านขุนทด', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
5763,"('ด่านขุนทด', 'นครราชสีมา')","('ขามทะเลสอ', 'นครราชสีมา')",1
5764,"('ด่านขุนทด', 'นครราชสีมา')","('สีคิ้ว', 'นครราชสีมา')",1
5765,"('ด่านขุนทด', 'นครราชสีมา')","('เทพารักษ์', 'นครราชสีมา')",1
5766,"('ด่านขุนทด', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
5767,"('หนองหิน', 'เลย')","('น้ำหนาว', 'เพชรบูรณ์')",1
5768,"('หนองหิน', 'เลย')","('วังสะพุง', 'เลย')",1
5769,"('หนองหิน', 'เลย')","('ภูกระดึง', 'เลย')",1
5770,"('หนองหิน', 'เลย')","('ภูหลวง', 'เลย')",1
5771,"('หนองหิน', 'เลย')","('ผาขาว', 'เลย')",1
5772,"('หนองหิน', 'เลย')","('เอราวัณ', 'เลย')",1
5773,"('หนองหิน', 'เลย')","('หนองหิน', 'เลย')",1
5774,"('เมืองหนองคาย', 'หนองคาย')","('บ้านผือ', 'อุดรธานี')",1
5775,"('เมืองหนองคาย', 'หนองคาย')","('เพ็ญ', 'อุดรธานี')",1
5776,"('เมืองหนองคาย', 'หนองคาย')","('สร้างคอม', 'อุดรธานี')",1
5777,"('เมืองหนองคาย', 'หนองคาย')","('เมืองหนองคาย', 'หนองคาย')",1
5778,"('เมืองหนองคาย', 'หนองคาย')","('ท่าบ่อ', 'หนองคาย')",1
5779,"('เมืองหนองคาย', 'หนองคาย')","('โพนพิสัย', 'หนองคาย')",1
5780,"('เมืองหนองคาย', 'หนองคาย')","('สระใคร', 'หนองคาย')",1
5781,"('ท่าบ่อ', 'หนองคาย')","('บ้านผือ', 'อุดรธานี')",1
5782,"('ท่าบ่อ', 'หนองคาย')","('เมืองหนองคาย', 'หนองคาย')",1
5783,"('ท่าบ่อ', 'หนองคาย')","('ท่าบ่อ', 'หนองคาย')",1
5784,"('ท่าบ่อ', 'หนองคาย')","('ศรีเชียงใหม่', 'หนองคาย')",1
5785,"('ท่าบ่อ', 'หนองคาย')","('สระใคร', 'หนองคาย')",1
5786,"('ท่าบ่อ', 'หนองคาย')","('โพธิ์ตาก', 'หนองคาย')",1
5787,"('โพนพิสัย', 'หนองคาย')","('โซ่พิสัย', 'บึงกาฬ')",1
5788,"('โพนพิสัย', 'หนองคาย')","('ปากคาด', 'บึงกาฬ')",1
5789,"('โพนพิสัย', 'หนองคาย')","('บ้านดุง', 'อุดรธานี')",1
5790,"('โพนพิสัย', 'หนองคาย')","('เพ็ญ', 'อุดรธานี')",1
5791,"('โพนพิสัย', 'หนองคาย')","('สร้างคอม', 'อุดรธานี')",1
5792,"('โพนพิสัย', 'หนองคาย')","('เมืองหนองคาย', 'หนองคาย')",1
5793,"('โพนพิสัย', 'หนองคาย')","('โพนพิสัย', 'หนองคาย')",1
5794,"('โพนพิสัย', 'หนองคาย')","('เฝ้าไร่', 'หนองคาย')",1
5795,"('โพนพิสัย', 'หนองคาย')","('รัตนวาปี', 'หนองคาย')",1
5796,"('โพนพิสัย', 'หนองคาย')","('บ้านม่วง', 'สกลนคร')",1
5797,"('โพนพิสัย', 'หนองคาย')","('บึงกาฬ', 'บึงกาฬ')",1
5798,"('ศรีเชียงใหม่', 'หนองคาย')","('บ้านผือ', 'อุดรธานี')",1
5799,"('ศรีเชียงใหม่', 'หนองคาย')","('ท่าบ่อ', 'หนองคาย')",1
5800,"('ศรีเชียงใหม่', 'หนองคาย')","('ศรีเชียงใหม่', 'หนองคาย')",1
5801,"('ศรีเชียงใหม่', 'หนองคาย')","('สังคม', 'หนองคาย')",1
5802,"('ศรีเชียงใหม่', 'หนองคาย')","('โพธิ์ตาก', 'หนองคาย')",1
5803,"('สังคม', 'หนองคาย')","('บ้านผือ', 'อุดรธานี')",1
5804,"('สังคม', 'หนองคาย')","('นายูง', 'อุดรธานี')",1
5805,"('สังคม', 'หนองคาย')","('ศรีเชียงใหม่', 'หนองคาย')",1
5806,"('สังคม', 'หนองคาย')","('สังคม', 'หนองคาย')",1
5807,"('สังคม', 'หนองคาย')","('โพธิ์ตาก', 'หนองคาย')",1
5808,"('สังคม', 'หนองคาย')","('ปากชม', 'เลย')",1
5809,"('สระใคร', 'หนองคาย')","('เมืองอุดรธานี', 'อุดรธานี')",1
5810,"('สระใคร', 'หนองคาย')","('บ้านผือ', 'อุดรธานี')",1
5811,"('สระใคร', 'หนองคาย')","('เพ็ญ', 'อุดรธานี')",1
5812,"('สระใคร', 'หนองคาย')","('เมืองหนองคาย', 'หนองคาย')",1
5813,"('สระใคร', 'หนองคาย')","('ท่าบ่อ', 'หนองคาย')",1
5814,"('สระใคร', 'หนองคาย')","('สระใคร', 'หนองคาย')",1
5815,"('เฝ้าไร่', 'หนองคาย')","('โซ่พิสัย', 'บึงกาฬ')",1
5816,"('เฝ้าไร่', 'หนองคาย')","('ปากคาด', 'บึงกาฬ')",1
5817,"('เฝ้าไร่', 'หนองคาย')","('บ้านดุง', 'อุดรธานี')",1
5818,"('เฝ้าไร่', 'หนองคาย')","('โพนพิสัย', 'หนองคาย')",1
5819,"('เฝ้าไร่', 'หนองคาย')","('เฝ้าไร่', 'หนองคาย')",1
5820,"('เฝ้าไร่', 'หนองคาย')","('รัตนวาปี', 'หนองคาย')",1
5821,"('เฝ้าไร่', 'หนองคาย')","('บ้านม่วง', 'สกลนคร')",1
5822,"('เฝ้าไร่', 'หนองคาย')","('บึงกาฬ', 'บึงกาฬ')",1
5823,"('รัตนวาปี', 'หนองคาย')","('โซ่พิสัย', 'บึงกาฬ')",1
5824,"('รัตนวาปี', 'หนองคาย')","('ปากคาด', 'บึงกาฬ')",1
5825,"('รัตนวาปี', 'หนองคาย')","('โพนพิสัย', 'หนองคาย')",1
5826,"('รัตนวาปี', 'หนองคาย')","('เฝ้าไร่', 'หนองคาย')",1
5827,"('รัตนวาปี', 'หนองคาย')","('รัตนวาปี', 'หนองคาย')",1
5828,"('รัตนวาปี', 'หนองคาย')","('บึงกาฬ', 'บึงกาฬ')",1
5829,"('โพธิ์ตาก', 'หนองคาย')","('บ้านผือ', 'อุดรธานี')",1
5830,"('โพธิ์ตาก', 'หนองคาย')","('ท่าบ่อ', 'หนองคาย')",1
5831,"('โพธิ์ตาก', 'หนองคาย')","('ศรีเชียงใหม่', 'หนองคาย')",1
5832,"('โพธิ์ตาก', 'หนองคาย')","('สังคม', 'หนองคาย')",1
5833,"('โพธิ์ตาก', 'หนองคาย')","('โพธิ์ตาก', 'หนองคาย')",1
5834,"('โนนไทย', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
5835,"('โนนไทย', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
5836,"('โนนไทย', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
5837,"('โนนไทย', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
5838,"('โนนไทย', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
5839,"('โนนไทย', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
5840,"('โนนไทย', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
5841,"('โนนไทย', 'นครราชสีมา')","('ขามทะเลสอ', 'นครราชสีมา')",1
5842,"('โนนไทย', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
5843,"('โนนสูง', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
5844,"('โนนสูง', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
5845,"('โนนสูง', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
5846,"('โนนสูง', 'นครราชสีมา')","('จักราช', 'นครราชสีมา')",1
5847,"('โนนสูง', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
5848,"('โนนสูง', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
5849,"('โนนสูง', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
5850,"('โนนสูง', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
5851,"('โนนสูง', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
5852,"('โนนสูง', 'นครราชสีมา')","('เฉลิมพระเกียรติ', 'นครราชสีมา')",1
5853,"('ขามสะแกแสง', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
5854,"('ขามสะแกแสง', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
5855,"('ขามสะแกแสง', 'นครราชสีมา')","('โนนสูง', 'นครราชสีมา')",1
5856,"('ขามสะแกแสง', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
5857,"('ขามสะแกแสง', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
5858,"('ขามสะแกแสง', 'นครราชสีมา')","('พระทองคำ', 'นครราชสีมา')",1
5859,"('ขามสะแกแสง', 'นครราชสีมา')","('เนินสง่า', 'ชัยภูมิ')",1
5860,"('หนองหงส์', 'บุรีรัมย์')","('ห้วยแถลง', 'นครราชสีมา')",1
5861,"('หนองหงส์', 'บุรีรัมย์')","('นางรอง', 'บุรีรัมย์')",1
5862,"('หนองหงส์', 'บุรีรัมย์')","('ลำปลายมาศ', 'บุรีรัมย์')",1
5863,"('หนองหงส์', 'บุรีรัมย์')","('จักราช', 'นครราชสีมา')",1
5864,"('หนองหงส์', 'บุรีรัมย์')","('หนองหงส์', 'บุรีรัมย์')",1
5865,"('หนองหงส์', 'บุรีรัมย์')","('หนองกี่', 'บุรีรัมย์')",1
5866,"('หนองหงส์', 'บุรีรัมย์')","('ชำนิ', 'บุรีรัมย์')",1
5867,"('บัวใหญ่', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
5868,"('บัวใหญ่', 'นครราชสีมา')","('เมืองชัยภูมิ', 'ชัยภูมิ')",1
5869,"('บัวใหญ่', 'นครราชสีมา')","('พล', 'ขอนแก่น')",1
5870,"('บัวใหญ่', 'นครราชสีมา')","('แวงน้อย', 'ขอนแก่น')",1
5871,"('บัวใหญ่', 'นครราชสีมา')","('คง', 'นครราชสีมา')",1
5872,"('บัวใหญ่', 'นครราชสีมา')","('บ้านเหลื่อม', 'นครราชสีมา')",1
5873,"('บัวใหญ่', 'นครราชสีมา')","('ขามสะแกแสง', 'นครราชสีมา')",1
5874,"('บัวใหญ่', 'นครราชสีมา')","('บัวใหญ่', 'นครราชสีมา')",1
5875,"('บัวใหญ่', 'นครราชสีมา')","('แก้งสนามนาง', 'นครราชสีมา')",1
5876,"('บัวใหญ่', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
5877,"('บัวใหญ่', 'นครราชสีมา')","('บัวลาย', 'นครราชสีมา')",1
5878,"('บัวใหญ่', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
5879,"('ประทาย', 'นครราชสีมา')","('พิมาย', 'นครราชสีมา')",1
5880,"('ประทาย', 'นครราชสีมา')","('ชุมพวง', 'นครราชสีมา')",1
5881,"('ประทาย', 'นครราชสีมา')","('พุทไธสง', 'บุรีรัมย์')",1
5882,"('ประทาย', 'นครราชสีมา')","('พล', 'ขอนแก่น')",1
5883,"('ประทาย', 'นครราชสีมา')","('หนองสองห้อง', 'ขอนแก่น')",1
5884,"('ประทาย', 'นครราชสีมา')","('ประทาย', 'นครราชสีมา')",1
5885,"('ประทาย', 'นครราชสีมา')","('โนนแดง', 'นครราชสีมา')",1
5886,"('ประทาย', 'นครราชสีมา')","('เมืองยาง', 'นครราชสีมา')",1
5887,"('ประทาย', 'นครราชสีมา')","('บัวลาย', 'นครราชสีมา')",1
5888,"('ประทาย', 'นครราชสีมา')","('สีดา', 'นครราชสีมา')",1
5889,"('ประทาย', 'นครราชสีมา')","('บ้านใหม่ไชยพจน์', 'บุรีรัมย์')",1
5890,"('ขามทะเลสอ', 'นครราชสีมา')","('เมืองนครราชสีมา', 'นครราชสีมา')",1
5891,"('ขามทะเลสอ', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
5892,"('ขามทะเลสอ', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
5893,"('ขามทะเลสอ', 'นครราชสีมา')","('โนนไทย', 'นครราชสีมา')",1
5894,"('ขามทะเลสอ', 'นครราชสีมา')","('ขามทะเลสอ', 'นครราชสีมา')",1
5895,"('สีคิ้ว', 'นครราชสีมา')","('ลำสนธิ', 'ลพบุรี')",1
5896,"('สีคิ้ว', 'นครราชสีมา')","('มวกเหล็ก', 'สระบุรี')",1
5897,"('สีคิ้ว', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
5898,"('สีคิ้ว', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
5899,"('สีคิ้ว', 'นครราชสีมา')","('ด่านขุนทด', 'นครราชสีมา')",1
5900,"('สีคิ้ว', 'นครราชสีมา')","('สีคิ้ว', 'นครราชสีมา')",1
5901,"('สีคิ้ว', 'นครราชสีมา')","('ปากช่อง', 'นครราชสีมา')",1
5902,"('ปากช่อง', 'นครราชสีมา')","('บ้านนา', 'นครนายก')",1
5903,"('ปากช่อง', 'นครราชสีมา')","('พัฒนานิคม', 'ลพบุรี')",1
5904,"('ปากช่อง', 'นครราชสีมา')","('แก่งคอย', 'สระบุรี')",1
5905,"('ปากช่อง', 'นครราชสีมา')","('มวกเหล็ก', 'สระบุรี')",1
5906,"('ปากช่อง', 'นครราชสีมา')","('วังม่วง', 'สระบุรี')",1
5907,"('ปากช่อง', 'นครราชสีมา')","('เมืองนครนายก', 'นครนายก')",1
5908,"('ปากช่อง', 'นครราชสีมา')","('ปากพลี', 'นครนายก')",1
5909,"('ปากช่อง', 'นครราชสีมา')","('ประจันตคาม', 'ปราจีนบุรี')",1
5910,"('ปากช่อง', 'นครราชสีมา')","('นาดี', 'ปราจีนบุรี')",1
5911,"('ปากช่อง', 'นครราชสีมา')","('ปักธงชัย', 'นครราชสีมา')",1
5912,"('ปากช่อง', 'นครราชสีมา')","('สูงเนิน', 'นครราชสีมา')",1
5913,"('ปากช่อง', 'นครราชสีมา')","('สีคิ้ว', 'นครราชสีมา')",1
5914,"('ปากช่อง', 'นครราชสีมา')","('ปากช่อง', 'นครราชสีมา')",1
5915,"('ปากช่อง', 'นครราชสีมา')","('วังน้ำเขียว', 'นครราชสีมา')",1
5916,"('สำโรงทาบ', 'สุรินทร์')","('สำโรงทาบ', 'สุรินทร์')",1
5917,"('สำโรงทาบ', 'สุรินทร์')","('ศรีณรงค์', 'สุรินทร์')",1
